severity	updateDate	comments	line	author	rule	project	effort	messageFormattings	message	creationDate	type	quickFixAvailable	tags	component	flows	scope	textRange	debt	key	hash	status
MINOR	2023-03-17T00:56:54+0000		560.0		go:S100	GoLang-Nanodegree---Online-Boutique	5min		"Rename function ""XXX_Size"" to match the regular expression ^(_|[a-zA-Z0-9]+)$"	2023-03-17T00:56:54+0000	CODE_SMELL	false	"convention / "	GoLang-Nanodegree---Online-Boutique:src/productcatalogservice/genproto/demo.pb.go		MAIN	{startLine=560.0, endLine=560.0, startOffset=32.0, endOffset=40.0}	5min	AYbtEjBYIZYa0Rfl_jxr	78283b176ca010a6ad8967ea8cb17fb6	OPEN
MINOR	2023-03-17T00:56:54+0000		563.0		go:S100	GoLang-Nanodegree---Online-Boutique	5min		"Rename function ""XXX_DiscardUnknown"" to match the regular expression ^(_|[a-zA-Z0-9]+)$"	2023-03-17T00:56:54+0000	CODE_SMELL	false	"convention / "	GoLang-Nanodegree---Online-Boutique:src/productcatalogservice/genproto/demo.pb.go		MAIN	{startLine=563.0, endLine=563.0, startOffset=32.0, endOffset=50.0}	5min	AYbtEjBYIZYa0Rfl_jxs	789ce17452d535eba3d6238c1b926b95	OPEN
CRITICAL	2023-03-17T00:56:54+0000		585.0		go:S1186	GoLang-Nanodegree---Online-Boutique	5min		Add a nested comment explaining why this function is empty or complete the implementation.	2023-03-17T00:56:54+0000	CODE_SMELL	false	"suspicious / "	GoLang-Nanodegree---Online-Boutique:src/productcatalogservice/genproto/demo.pb.go		MAIN	{startLine=585.0, endLine=585.0, startOffset=49.0, endOffset=51.0}	5min	AYbtEjBYIZYa0Rfl_jxt	b27f12fe2a9ea45c2aae8f39b4eac9a8	OPEN
MINOR	2023-03-17T00:56:54+0000		590.0		go:S100	GoLang-Nanodegree---Online-Boutique	5min		"Rename function ""XXX_Unmarshal"" to match the regular expression ^(_|[a-zA-Z0-9]+)$"	2023-03-17T00:56:54+0000	CODE_SMELL	false	"convention / "	GoLang-Nanodegree---Online-Boutique:src/productcatalogservice/genproto/demo.pb.go		MAIN	{startLine=590.0, endLine=590.0, startOffset=33.0, endOffset=46.0}	5min	AYbtEjBYIZYa0Rfl_jxu	4a934c6dd199ca41ce585134a798f606	OPEN
MINOR	2023-03-17T00:56:54+0000		593.0		go:S100	GoLang-Nanodegree---Online-Boutique	5min		"Rename function ""XXX_Marshal"" to match the regular expression ^(_|[a-zA-Z0-9]+)$"	2023-03-17T00:56:54+0000	CODE_SMELL	false	"convention / "	GoLang-Nanodegree---Online-Boutique:src/productcatalogservice/genproto/demo.pb.go		MAIN	{startLine=593.0, endLine=593.0, startOffset=33.0, endOffset=44.0}	5min	AYbtEjBYIZYa0Rfl_jxv	8c2551f5f883f50aad6daa24c0def580	OPEN
MINOR	2023-03-17T00:56:54+0000		596.0		go:S100	GoLang-Nanodegree---Online-Boutique	5min		"Rename function ""XXX_Merge"" to match the regular expression ^(_|[a-zA-Z0-9]+)$"	2023-03-17T00:56:54+0000	CODE_SMELL	false	"convention / "	GoLang-Nanodegree---Online-Boutique:src/productcatalogservice/genproto/demo.pb.go		MAIN	{startLine=596.0, endLine=596.0, startOffset=33.0, endOffset=42.0}	5min	AYbtEjBYIZYa0Rfl_jxw	3dd0bc879e5cda2d25c50f2eca599d2c	OPEN
MINOR	2023-03-17T00:56:54+0000		599.0		go:S100	GoLang-Nanodegree---Online-Boutique	5min		"Rename function ""XXX_Size"" to match the regular expression ^(_|[a-zA-Z0-9]+)$"	2023-03-17T00:56:54+0000	CODE_SMELL	false	"convention / "	GoLang-Nanodegree---Online-Boutique:src/productcatalogservice/genproto/demo.pb.go		MAIN	{startLine=599.0, endLine=599.0, startOffset=33.0, endOffset=41.0}	5min	AYbtEjBYIZYa0Rfl_jxx	a32d6422788dc0f7e513679a2f8b3e42	OPEN
MINOR	2023-03-17T00:56:54+0000		602.0		go:S100	GoLang-Nanodegree---Online-Boutique	5min		"Rename function ""XXX_DiscardUnknown"" to match the regular expression ^(_|[a-zA-Z0-9]+)$"	2023-03-17T00:56:54+0000	CODE_SMELL	false	"convention / "	GoLang-Nanodegree---Online-Boutique:src/productcatalogservice/genproto/demo.pb.go		MAIN	{startLine=602.0, endLine=602.0, startOffset=33.0, endOffset=51.0}	5min	AYbtEjBYIZYa0Rfl_jxy	471b45787df75691498222ce1fc16820	OPEN
CRITICAL	2023-03-17T00:56:54+0000		625.0		go:S1186	GoLang-Nanodegree---Online-Boutique	5min		Add a nested comment explaining why this function is empty or complete the implementation.	2023-03-17T00:56:54+0000	CODE_SMELL	false	"suspicious / "	GoLang-Nanodegree---Online-Boutique:src/productcatalogservice/genproto/demo.pb.go		MAIN	{startLine=625.0, endLine=625.0, startOffset=42.0, endOffset=44.0}	5min	AYbtEjBYIZYa0Rfl_jxz	f180c7ec852506e6b0a394659cb88840	OPEN
MINOR	2023-03-17T00:56:54+0000		630.0		go:S100	GoLang-Nanodegree---Online-Boutique	5min		"Rename function ""XXX_Unmarshal"" to match the regular expression ^(_|[a-zA-Z0-9]+)$"	2023-03-17T00:56:54+0000	CODE_SMELL	false	"convention / "	GoLang-Nanodegree---Online-Boutique:src/productcatalogservice/genproto/demo.pb.go		MAIN	{startLine=630.0, endLine=630.0, startOffset=26.0, endOffset=39.0}	5min	AYbtEjBYIZYa0Rfl_jx0	8d0a97fae6be4af429ac32ca7430e0ae	OPEN
MINOR	2023-03-17T00:56:54+0000		633.0		go:S100	GoLang-Nanodegree---Online-Boutique	5min		"Rename function ""XXX_Marshal"" to match the regular expression ^(_|[a-zA-Z0-9]+)$"	2023-03-17T00:56:54+0000	CODE_SMELL	false	"convention / "	GoLang-Nanodegree---Online-Boutique:src/productcatalogservice/genproto/demo.pb.go		MAIN	{startLine=633.0, endLine=633.0, startOffset=26.0, endOffset=37.0}	5min	AYbtEjBYIZYa0Rfl_jx1	bd9bd49695df4436c6b51205f12a9f41	OPEN
MINOR	2023-03-17T00:56:54+0000		636.0		go:S100	GoLang-Nanodegree---Online-Boutique	5min		"Rename function ""XXX_Merge"" to match the regular expression ^(_|[a-zA-Z0-9]+)$"	2023-03-17T00:56:54+0000	CODE_SMELL	false	"convention / "	GoLang-Nanodegree---Online-Boutique:src/productcatalogservice/genproto/demo.pb.go		MAIN	{startLine=636.0, endLine=636.0, startOffset=26.0, endOffset=35.0}	5min	AYbtEjBYIZYa0Rfl_jx2	8b4b71c56d661a7372dcd9c90b465fa3	OPEN
MINOR	2023-03-17T00:56:54+0000		639.0		go:S100	GoLang-Nanodegree---Online-Boutique	5min		"Rename function ""XXX_Size"" to match the regular expression ^(_|[a-zA-Z0-9]+)$"	2023-03-17T00:56:54+0000	CODE_SMELL	false	"convention / "	GoLang-Nanodegree---Online-Boutique:src/productcatalogservice/genproto/demo.pb.go		MAIN	{startLine=639.0, endLine=639.0, startOffset=26.0, endOffset=34.0}	5min	AYbtEjBYIZYa0Rfl_jx3	1a31a2016155ad666e9e22797a45b924	OPEN
MINOR	2023-03-17T00:56:54+0000		642.0		go:S100	GoLang-Nanodegree---Online-Boutique	5min		"Rename function ""XXX_DiscardUnknown"" to match the regular expression ^(_|[a-zA-Z0-9]+)$"	2023-03-17T00:56:54+0000	CODE_SMELL	false	"convention / "	GoLang-Nanodegree---Online-Boutique:src/productcatalogservice/genproto/demo.pb.go		MAIN	{startLine=642.0, endLine=642.0, startOffset=26.0, endOffset=44.0}	5min	AYbtEjBYIZYa0Rfl_jx4	93b7a641c4933b0b33ffccf8aa3158db	OPEN
CRITICAL	2023-03-17T00:56:54+0000		671.0		go:S1186	GoLang-Nanodegree---Online-Boutique	5min		Add a nested comment explaining why this function is empty or complete the implementation.	2023-03-17T00:56:54+0000	CODE_SMELL	false	"suspicious / "	GoLang-Nanodegree---Online-Boutique:src/productcatalogservice/genproto/demo.pb.go		MAIN	{startLine=671.0, endLine=671.0, startOffset=43.0, endOffset=45.0}	5min	AYbtEjBYIZYa0Rfl_jx5	4231d46a5af11e64c6353d3ad72d203b	OPEN
MINOR	2023-03-17T00:56:54+0000		676.0		go:S100	GoLang-Nanodegree---Online-Boutique	5min		"Rename function ""XXX_Unmarshal"" to match the regular expression ^(_|[a-zA-Z0-9]+)$"	2023-03-17T00:56:54+0000	CODE_SMELL	false	"convention / "	GoLang-Nanodegree---Online-Boutique:src/productcatalogservice/genproto/demo.pb.go		MAIN	{startLine=676.0, endLine=676.0, startOffset=27.0, endOffset=40.0}	5min	AYbtEjBYIZYa0Rfl_jx6	0615be4d925d082779ba345396294cb8	OPEN
MINOR	2023-03-17T00:56:54+0000		679.0		go:S100	GoLang-Nanodegree---Online-Boutique	5min		"Rename function ""XXX_Marshal"" to match the regular expression ^(_|[a-zA-Z0-9]+)$"	2023-03-17T00:56:54+0000	CODE_SMELL	false	"convention / "	GoLang-Nanodegree---Online-Boutique:src/productcatalogservice/genproto/demo.pb.go		MAIN	{startLine=679.0, endLine=679.0, startOffset=27.0, endOffset=38.0}	5min	AYbtEjBYIZYa0Rfl_jx7	4147e82095892fbf4c22768ae0640237	OPEN
MINOR	2023-03-17T00:56:54+0000		682.0		go:S100	GoLang-Nanodegree---Online-Boutique	5min		"Rename function ""XXX_Merge"" to match the regular expression ^(_|[a-zA-Z0-9]+)$"	2023-03-17T00:56:54+0000	CODE_SMELL	false	"convention / "	GoLang-Nanodegree---Online-Boutique:src/productcatalogservice/genproto/demo.pb.go		MAIN	{startLine=682.0, endLine=682.0, startOffset=27.0, endOffset=36.0}	5min	AYbtEjBYIZYa0Rfl_jx8	0f4dcaa7f7e1a7f8f0bf7e383318c2b5	OPEN
MINOR	2023-03-17T00:56:54+0000		685.0		go:S100	GoLang-Nanodegree---Online-Boutique	5min		"Rename function ""XXX_Size"" to match the regular expression ^(_|[a-zA-Z0-9]+)$"	2023-03-17T00:56:54+0000	CODE_SMELL	false	"convention / "	GoLang-Nanodegree---Online-Boutique:src/productcatalogservice/genproto/demo.pb.go		MAIN	{startLine=685.0, endLine=685.0, startOffset=27.0, endOffset=35.0}	5min	AYbtEjBYIZYa0Rfl_jx9	d2e65c27647bec01f9161f03c11ccfa2	OPEN
MINOR	2023-03-17T00:56:54+0000		688.0		go:S100	GoLang-Nanodegree---Online-Boutique	5min		"Rename function ""XXX_DiscardUnknown"" to match the regular expression ^(_|[a-zA-Z0-9]+)$"	2023-03-17T00:56:54+0000	CODE_SMELL	false	"convention / "	GoLang-Nanodegree---Online-Boutique:src/productcatalogservice/genproto/demo.pb.go		MAIN	{startLine=688.0, endLine=688.0, startOffset=27.0, endOffset=45.0}	5min	AYbtEjBYIZYa0Rfl_jx-	36dc1eaa2740bcff29c586e35983b34f	OPEN
CRITICAL	2023-03-17T00:56:54+0000		711.0		go:S1186	GoLang-Nanodegree---Online-Boutique	5min		Add a nested comment explaining why this function is empty or complete the implementation.	2023-03-17T00:56:54+0000	CODE_SMELL	false	"suspicious / "	GoLang-Nanodegree---Online-Boutique:src/productcatalogservice/genproto/demo.pb.go		MAIN	{startLine=711.0, endLine=711.0, startOffset=43.0, endOffset=45.0}	5min	AYbtEjBYIZYa0Rfl_jx_	2d001806c434249794fc8f9b49226a87	OPEN
MINOR	2023-03-17T00:56:54+0000		716.0		go:S100	GoLang-Nanodegree---Online-Boutique	5min		"Rename function ""XXX_Unmarshal"" to match the regular expression ^(_|[a-zA-Z0-9]+)$"	2023-03-17T00:56:54+0000	CODE_SMELL	false	"convention / "	GoLang-Nanodegree---Online-Boutique:src/productcatalogservice/genproto/demo.pb.go		MAIN	{startLine=716.0, endLine=716.0, startOffset=27.0, endOffset=40.0}	5min	AYbtEjBYIZYa0Rfl_jyA	71c2b17b5880407f489ab2506cfe9a8b	OPEN
MINOR	2023-03-17T00:56:54+0000		719.0		go:S100	GoLang-Nanodegree---Online-Boutique	5min		"Rename function ""XXX_Marshal"" to match the regular expression ^(_|[a-zA-Z0-9]+)$"	2023-03-17T00:56:54+0000	CODE_SMELL	false	"convention / "	GoLang-Nanodegree---Online-Boutique:src/productcatalogservice/genproto/demo.pb.go		MAIN	{startLine=719.0, endLine=719.0, startOffset=27.0, endOffset=38.0}	5min	AYbtEjBYIZYa0Rfl_jyB	92625e4e2cbbcc4e295fee3fea14d627	OPEN
MINOR	2023-03-17T00:56:54+0000		722.0		go:S100	GoLang-Nanodegree---Online-Boutique	5min		"Rename function ""XXX_Merge"" to match the regular expression ^(_|[a-zA-Z0-9]+)$"	2023-03-17T00:56:54+0000	CODE_SMELL	false	"convention / "	GoLang-Nanodegree---Online-Boutique:src/productcatalogservice/genproto/demo.pb.go		MAIN	{startLine=722.0, endLine=722.0, startOffset=27.0, endOffset=36.0}	5min	AYbtEjBYIZYa0Rfl_jyC	31676f9f19320b09f1f82b2083783348	OPEN
MINOR	2023-03-17T00:56:54+0000		725.0		go:S100	GoLang-Nanodegree---Online-Boutique	5min		"Rename function ""XXX_Size"" to match the regular expression ^(_|[a-zA-Z0-9]+)$"	2023-03-17T00:56:54+0000	CODE_SMELL	false	"convention / "	GoLang-Nanodegree---Online-Boutique:src/productcatalogservice/genproto/demo.pb.go		MAIN	{startLine=725.0, endLine=725.0, startOffset=27.0, endOffset=35.0}	5min	AYbtEjBYIZYa0Rfl_jyD	836ccf533734f4d5f0d744f9694cec06	OPEN
MINOR	2023-03-17T00:56:54+0000		728.0		go:S100	GoLang-Nanodegree---Online-Boutique	5min		"Rename function ""XXX_DiscardUnknown"" to match the regular expression ^(_|[a-zA-Z0-9]+)$"	2023-03-17T00:56:54+0000	CODE_SMELL	false	"convention / "	GoLang-Nanodegree---Online-Boutique:src/productcatalogservice/genproto/demo.pb.go		MAIN	{startLine=728.0, endLine=728.0, startOffset=27.0, endOffset=45.0}	5min	AYbtEjBYIZYa0Rfl_jyE	111f039bd0710d4cf3c4874730c89644	OPEN
CRITICAL	2023-03-17T00:56:54+0000		757.0		go:S1186	GoLang-Nanodegree---Online-Boutique	5min		Add a nested comment explaining why this function is empty or complete the implementation.	2023-03-17T00:56:54+0000	CODE_SMELL	false	"suspicious / "	GoLang-Nanodegree---Online-Boutique:src/productcatalogservice/genproto/demo.pb.go		MAIN	{startLine=757.0, endLine=757.0, startOffset=44.0, endOffset=46.0}	5min	AYbtEjBYIZYa0Rfl_jyF	df75bbd22e1541942f1f369298d78697	OPEN
MINOR	2023-03-17T00:56:54+0000		762.0		go:S100	GoLang-Nanodegree---Online-Boutique	5min		"Rename function ""XXX_Unmarshal"" to match the regular expression ^(_|[a-zA-Z0-9]+)$"	2023-03-17T00:56:54+0000	CODE_SMELL	false	"convention / "	GoLang-Nanodegree---Online-Boutique:src/productcatalogservice/genproto/demo.pb.go		MAIN	{startLine=762.0, endLine=762.0, startOffset=28.0, endOffset=41.0}	5min	AYbtEjBYIZYa0Rfl_jyG	b233b6c048d21364a4a055a800609e4e	OPEN
MINOR	2023-03-17T00:56:54+0000		765.0		go:S100	GoLang-Nanodegree---Online-Boutique	5min		"Rename function ""XXX_Marshal"" to match the regular expression ^(_|[a-zA-Z0-9]+)$"	2023-03-17T00:56:54+0000	CODE_SMELL	false	"convention / "	GoLang-Nanodegree---Online-Boutique:src/productcatalogservice/genproto/demo.pb.go		MAIN	{startLine=765.0, endLine=765.0, startOffset=28.0, endOffset=39.0}	5min	AYbtEjBYIZYa0Rfl_jyH	19f9f6cfe130e4299e5cc5ccf2f3e8f2	OPEN
MINOR	2023-03-17T00:56:54+0000		768.0		go:S100	GoLang-Nanodegree---Online-Boutique	5min		"Rename function ""XXX_Merge"" to match the regular expression ^(_|[a-zA-Z0-9]+)$"	2023-03-17T00:56:54+0000	CODE_SMELL	false	"convention / "	GoLang-Nanodegree---Online-Boutique:src/productcatalogservice/genproto/demo.pb.go		MAIN	{startLine=768.0, endLine=768.0, startOffset=28.0, endOffset=37.0}	5min	AYbtEjBYIZYa0Rfl_jyI	eda06a671a40a6d384085bc7169fe0f7	OPEN
MINOR	2023-03-17T00:56:54+0000		771.0		go:S100	GoLang-Nanodegree---Online-Boutique	5min		"Rename function ""XXX_Size"" to match the regular expression ^(_|[a-zA-Z0-9]+)$"	2023-03-17T00:56:54+0000	CODE_SMELL	false	"convention / "	GoLang-Nanodegree---Online-Boutique:src/productcatalogservice/genproto/demo.pb.go		MAIN	{startLine=771.0, endLine=771.0, startOffset=28.0, endOffset=36.0}	5min	AYbtEjBYIZYa0Rfl_jyJ	309fa96fcfac782ea166cd7aac3d9d77	OPEN
MINOR	2023-03-17T00:56:54+0000		774.0		go:S100	GoLang-Nanodegree---Online-Boutique	5min		"Rename function ""XXX_DiscardUnknown"" to match the regular expression ^(_|[a-zA-Z0-9]+)$"	2023-03-17T00:56:54+0000	CODE_SMELL	false	"convention / "	GoLang-Nanodegree---Online-Boutique:src/productcatalogservice/genproto/demo.pb.go		MAIN	{startLine=774.0, endLine=774.0, startOffset=28.0, endOffset=46.0}	5min	AYbtEjBYIZYa0Rfl_jyK	ec03f4673fdb141ca5a30bd29adaf577	OPEN
CRITICAL	2023-03-17T00:56:54+0000		800.0		go:S1186	GoLang-Nanodegree---Online-Boutique	5min		Add a nested comment explaining why this function is empty or complete the implementation.	2023-03-17T00:56:54+0000	CODE_SMELL	false	"suspicious / "	GoLang-Nanodegree---Online-Boutique:src/productcatalogservice/genproto/demo.pb.go		MAIN	{startLine=800.0, endLine=800.0, startOffset=34.0, endOffset=36.0}	5min	AYbtEjBYIZYa0Rfl_jyL	81795847f925507bf0e5564c5766510c	OPEN
MINOR	2023-03-17T00:56:54+0000		805.0		go:S100	GoLang-Nanodegree---Online-Boutique	5min		"Rename function ""XXX_Unmarshal"" to match the regular expression ^(_|[a-zA-Z0-9]+)$"	2023-03-17T00:56:54+0000	CODE_SMELL	false	"convention / "	GoLang-Nanodegree---Online-Boutique:src/productcatalogservice/genproto/demo.pb.go		MAIN	{startLine=805.0, endLine=805.0, startOffset=18.0, endOffset=31.0}	5min	AYbtEjBYIZYa0Rfl_jyM	ec2d582641042adf5af54ecbb78b0450	OPEN
MINOR	2023-03-17T00:56:54+0000		808.0		go:S100	GoLang-Nanodegree---Online-Boutique	5min		"Rename function ""XXX_Marshal"" to match the regular expression ^(_|[a-zA-Z0-9]+)$"	2023-03-17T00:56:54+0000	CODE_SMELL	false	"convention / "	GoLang-Nanodegree---Online-Boutique:src/productcatalogservice/genproto/demo.pb.go		MAIN	{startLine=808.0, endLine=808.0, startOffset=18.0, endOffset=29.0}	5min	AYbtEjBYIZYa0Rfl_jyN	e2f14130d533a3f829e28e2dc1b41996	OPEN
MINOR	2023-03-17T00:56:54+0000		811.0		go:S100	GoLang-Nanodegree---Online-Boutique	5min		"Rename function ""XXX_Merge"" to match the regular expression ^(_|[a-zA-Z0-9]+)$"	2023-03-17T00:56:54+0000	CODE_SMELL	false	"convention / "	GoLang-Nanodegree---Online-Boutique:src/productcatalogservice/genproto/demo.pb.go		MAIN	{startLine=811.0, endLine=811.0, startOffset=18.0, endOffset=27.0}	5min	AYbtEjBYIZYa0Rfl_jyO	cb4a91bef4fd5d38a535f81d38a6b79f	OPEN
MINOR	2023-03-17T00:56:54+0000		814.0		go:S100	GoLang-Nanodegree---Online-Boutique	5min		"Rename function ""XXX_Size"" to match the regular expression ^(_|[a-zA-Z0-9]+)$"	2023-03-17T00:56:54+0000	CODE_SMELL	false	"convention / "	GoLang-Nanodegree---Online-Boutique:src/productcatalogservice/genproto/demo.pb.go		MAIN	{startLine=814.0, endLine=814.0, startOffset=18.0, endOffset=26.0}	5min	AYbtEjBYIZYa0Rfl_jyP	d6c3b1b7f9bbb2278441c7d5db8710f1	OPEN
MINOR	2023-03-17T00:56:54+0000		817.0		go:S100	GoLang-Nanodegree---Online-Boutique	5min		"Rename function ""XXX_DiscardUnknown"" to match the regular expression ^(_|[a-zA-Z0-9]+)$"	2023-03-17T00:56:54+0000	CODE_SMELL	false	"convention / "	GoLang-Nanodegree---Online-Boutique:src/productcatalogservice/genproto/demo.pb.go		MAIN	{startLine=817.0, endLine=817.0, startOffset=18.0, endOffset=36.0}	5min	AYbtEjBYIZYa0Rfl_jyQ	a7bd67d102bd4359072e782c5b1e6c40	OPEN
CRITICAL	2023-03-17T00:56:54+0000		879.0		go:S1186	GoLang-Nanodegree---Online-Boutique	5min		Add a nested comment explaining why this function is empty or complete the implementation.	2023-03-17T00:56:54+0000	CODE_SMELL	false	"suspicious / "	GoLang-Nanodegree---Online-Boutique:src/productcatalogservice/genproto/demo.pb.go		MAIN	{startLine=879.0, endLine=879.0, startOffset=32.0, endOffset=34.0}	5min	AYbtEjBYIZYa0Rfl_jyR	cc2053d45875a36aca2308832319028e	OPEN
MINOR	2023-03-17T00:56:54+0000		884.0		go:S100	GoLang-Nanodegree---Online-Boutique	5min		"Rename function ""XXX_Unmarshal"" to match the regular expression ^(_|[a-zA-Z0-9]+)$"	2023-03-17T00:56:54+0000	CODE_SMELL	false	"convention / "	GoLang-Nanodegree---Online-Boutique:src/productcatalogservice/genproto/demo.pb.go		MAIN	{startLine=884.0, endLine=884.0, startOffset=16.0, endOffset=29.0}	5min	AYbtEjBYIZYa0Rfl_jyS	d8a30eb20a2a3d5980a8f0e8ec64a503	OPEN
MINOR	2023-03-17T00:56:54+0000		887.0		go:S100	GoLang-Nanodegree---Online-Boutique	5min		"Rename function ""XXX_Marshal"" to match the regular expression ^(_|[a-zA-Z0-9]+)$"	2023-03-17T00:56:54+0000	CODE_SMELL	false	"convention / "	GoLang-Nanodegree---Online-Boutique:src/productcatalogservice/genproto/demo.pb.go		MAIN	{startLine=887.0, endLine=887.0, startOffset=16.0, endOffset=27.0}	5min	AYbtEjBYIZYa0Rfl_jyT	8bab658f00fe6765fd8288d01dbced42	OPEN
MINOR	2023-03-17T00:56:54+0000		890.0		go:S100	GoLang-Nanodegree---Online-Boutique	5min		"Rename function ""XXX_Merge"" to match the regular expression ^(_|[a-zA-Z0-9]+)$"	2023-03-17T00:56:54+0000	CODE_SMELL	false	"convention / "	GoLang-Nanodegree---Online-Boutique:src/productcatalogservice/genproto/demo.pb.go		MAIN	{startLine=890.0, endLine=890.0, startOffset=16.0, endOffset=25.0}	5min	AYbtEjBYIZYa0Rfl_jyU	2a208adeb1b3b2d1ee2cb93b9ec1cb94	OPEN
MINOR	2023-03-17T00:56:54+0000		893.0		go:S100	GoLang-Nanodegree---Online-Boutique	5min		"Rename function ""XXX_Size"" to match the regular expression ^(_|[a-zA-Z0-9]+)$"	2023-03-17T00:56:54+0000	CODE_SMELL	false	"convention / "	GoLang-Nanodegree---Online-Boutique:src/productcatalogservice/genproto/demo.pb.go		MAIN	{startLine=893.0, endLine=893.0, startOffset=16.0, endOffset=24.0}	5min	AYbtEjBYIZYa0Rfl_jyV	ddf96a89937172015c40348a46feaed6	OPEN
MINOR	2023-03-17T00:56:54+0000		896.0		go:S100	GoLang-Nanodegree---Online-Boutique	5min		"Rename function ""XXX_DiscardUnknown"" to match the regular expression ^(_|[a-zA-Z0-9]+)$"	2023-03-17T00:56:54+0000	CODE_SMELL	false	"convention / "	GoLang-Nanodegree---Online-Boutique:src/productcatalogservice/genproto/demo.pb.go		MAIN	{startLine=896.0, endLine=896.0, startOffset=16.0, endOffset=34.0}	5min	AYbtEjBYIZYa0Rfl_jyW	ccf2f89ef9f1d0835a79cf4377999052	OPEN
CRITICAL	2023-03-17T00:56:54+0000		933.0		go:S1186	GoLang-Nanodegree---Online-Boutique	5min		Add a nested comment explaining why this function is empty or complete the implementation.	2023-03-17T00:56:54+0000	CODE_SMELL	false	"suspicious / "	GoLang-Nanodegree---Online-Boutique:src/productcatalogservice/genproto/demo.pb.go		MAIN	{startLine=933.0, endLine=933.0, startOffset=57.0, endOffset=59.0}	5min	AYbtEjBYIZYa0Rfl_jyX	e04bbc6bf7b14b58d29a2bea06c5f3bc	OPEN
MINOR	2023-03-17T00:56:54+0000		938.0		go:S100	GoLang-Nanodegree---Online-Boutique	5min		"Rename function ""XXX_Unmarshal"" to match the regular expression ^(_|[a-zA-Z0-9]+)$"	2023-03-17T00:56:54+0000	CODE_SMELL	false	"convention / "	GoLang-Nanodegree---Online-Boutique:src/productcatalogservice/genproto/demo.pb.go		MAIN	{startLine=938.0, endLine=938.0, startOffset=41.0, endOffset=54.0}	5min	AYbtEjBYIZYa0Rfl_jyY	11cfd763fc72d5902b9ae2453522ce91	OPEN
MINOR	2023-03-17T00:56:54+0000		941.0		go:S100	GoLang-Nanodegree---Online-Boutique	5min		"Rename function ""XXX_Marshal"" to match the regular expression ^(_|[a-zA-Z0-9]+)$"	2023-03-17T00:56:54+0000	CODE_SMELL	false	"convention / "	GoLang-Nanodegree---Online-Boutique:src/productcatalogservice/genproto/demo.pb.go		MAIN	{startLine=941.0, endLine=941.0, startOffset=41.0, endOffset=52.0}	5min	AYbtEjBYIZYa0Rfl_jyZ	ee11c3efec2c053ba6467fcb78beb2bb	OPEN
MINOR	2023-03-17T00:56:54+0000		944.0		go:S100	GoLang-Nanodegree---Online-Boutique	5min		"Rename function ""XXX_Merge"" to match the regular expression ^(_|[a-zA-Z0-9]+)$"	2023-03-17T00:56:54+0000	CODE_SMELL	false	"convention / "	GoLang-Nanodegree---Online-Boutique:src/productcatalogservice/genproto/demo.pb.go		MAIN	{startLine=944.0, endLine=944.0, startOffset=41.0, endOffset=50.0}	5min	AYbtEjBYIZYa0Rfl_jya	688e968fc662dae0341aea399300aea1	OPEN
MINOR	2023-03-17T00:56:54+0000		947.0		go:S100	GoLang-Nanodegree---Online-Boutique	5min		"Rename function ""XXX_Size"" to match the regular expression ^(_|[a-zA-Z0-9]+)$"	2023-03-17T00:56:54+0000	CODE_SMELL	false	"convention / "	GoLang-Nanodegree---Online-Boutique:src/productcatalogservice/genproto/demo.pb.go		MAIN	{startLine=947.0, endLine=947.0, startOffset=41.0, endOffset=49.0}	5min	AYbtEjBYIZYa0Rfl_jyb	551775ec50e10fcea158f9f8022bf7a5	OPEN
MINOR	2023-03-17T00:56:54+0000		950.0		go:S100	GoLang-Nanodegree---Online-Boutique	5min		"Rename function ""XXX_DiscardUnknown"" to match the regular expression ^(_|[a-zA-Z0-9]+)$"	2023-03-17T00:56:54+0000	CODE_SMELL	false	"convention / "	GoLang-Nanodegree---Online-Boutique:src/productcatalogservice/genproto/demo.pb.go		MAIN	{startLine=950.0, endLine=950.0, startOffset=41.0, endOffset=59.0}	5min	AYbtEjBYIZYa0Rfl_jyc	15746d2b825b25bb49c30c387d9d7ab4	OPEN
CRITICAL	2023-03-17T00:56:54+0000		974.0		go:S1186	GoLang-Nanodegree---Online-Boutique	5min		Add a nested comment explaining why this function is empty or complete the implementation.	2023-03-17T00:56:54+0000	CODE_SMELL	false	"suspicious / "	GoLang-Nanodegree---Online-Boutique:src/productcatalogservice/genproto/demo.pb.go		MAIN	{startLine=974.0, endLine=974.0, startOffset=52.0, endOffset=54.0}	5min	AYbtEjBYIZYa0Rfl_jyd	4ecd6c6970901d8bde357767f2133c59	OPEN
MINOR	2023-03-17T00:56:54+0000		979.0		go:S100	GoLang-Nanodegree---Online-Boutique	5min		"Rename function ""XXX_Unmarshal"" to match the regular expression ^(_|[a-zA-Z0-9]+)$"	2023-03-17T00:56:54+0000	CODE_SMELL	false	"convention / "	GoLang-Nanodegree---Online-Boutique:src/productcatalogservice/genproto/demo.pb.go		MAIN	{startLine=979.0, endLine=979.0, startOffset=36.0, endOffset=49.0}	5min	AYbtEjBYIZYa0Rfl_jye	02dad923dd7bb0505075eb03a5e290d5	OPEN
